uid,ISI.median,age,asymmetry,frequency,half_width,latency,location,n_spikes,organoid,repo_duration,rise
TC047_062C,0.19083333,4.71685262345679,0.3939746533483368,0.10348429,0.3294524476185484,0.6666666666666666,,104,TSCp5_32s_CHIR,2.642451938228805,0.18290776041632384
TC047_079D,0.88933333,4.71685262345679,0.27339885675179415,0.32736857,0.2205428878977931,1.1,,329,TSCp5_32s_CHIR,2.5087902799788693,0.10998142597666624
TC047_082D,0.17523333,4.71685262345679,0.4334035010365144,0.20597354,0.22217430008084685,0.6666666666666666,,207,TSCp5_32s_CHIR,2.728835744513335,0.44956566239158985
TC026_029B,0.0445,3.7559988425925925,0.051981870815874916,1.95382589,0.31675327941815706,2.1666666666666665,,3531,TSCp5_32s,1.292542626943976,0.6142095813889701
TC026_041B,15.09163333,3.7559988425925925,0.11196669736850502,0.06529353,0.40455075005819646,1.3333333333333333,,118,TSCp5_32s,2.471626733921816,0.3083440912349379
TC026_044B,21.54046667,3.7559988425925925,0.20826518070841762,0.02102673,0.2865688468018485,1.1666666666666667,,38,TSCp5_32s,2.3952005259697566,0.20520417492248483
TC026_045B,0.25326667,3.7559988425925925,0.1287683661201843,0.17817387,0.3613364065036535,1.3666666666666667,,322,TSCp5_32s,1.8087635689700823,0.43942320546922176
TC026_080C,0.12755,3.7559988425925925,0.1605317704238439,0.09019361,0.42345596079301184,0.9333333333333333,,163,TSCp5_32s,1.4993902439024391,0.21511664491377946
TC026_047C,0.12493333,3.7559988425925925,0.029944247800560295,0.17651387,0.3883396754832925,2.8666666666666667,,319,TSCp5_32s,0.19542168674698815,0.18846154904349366
TC026_088C,0.1368,3.7559988425925925,0.12188637585253516,0.17153385,0.41205489411531127,1.1666666666666667,,310,TSCp5_32s,1.7893189964157703,0.3613488256650908
TC019_001A,7.9116,8.521093364197531,0.007138445927259799,0.06957183,0.5093453034905889,3.0,,117,TSCp5_32s,0.15500237079184462,0.12745385597077288
TC019_000A,0.07076667,8.521093364197531,0.0747538219855167,0.06838257,0.18704665518667718,1.1,,115,TSCp5_32s,1.6491984521835268,0.045016476693253316
TC019_008A,0.41196667,8.521093364197531,0.0432192968159661,0.04816511,0.36720156837989393,1.4,,81,TSCp5_32s,1.3269230769230769,0.13466038173010683
TC019_009A,0.03573333,8.521093364197531,0.1042187753230065,1.43662851,0.1149245328000146,0.3333333333333333,,2416,TSCp5_32s,0.6312121212121212,0.03494658633456898
TC019_010A,0.08426667,8.521093364197531,0.1878768371360026,0.18552487,0.11220941284020707,0.4,,312,TSCp5_32s,2.050932350390286,0.06618556270344934
TC019_042B,0.0362,8.521093364197531,0.04236048390644692,1.49847013,0.10134300273226604,0.6,,2520,TSCp5_32s,1.6387491179503881,0.03405720532113913
TC019_012B,11.586,8.521093364197531,0.03585345055045907,0.049949,0.5115736022457045,2.8,,84,TSCp5_32s,0.1294573643410852,0.2988688529829306
TC019_019B,6.6726,8.521093364197531,0.040796333622349586,0.10108727,0.41606412083656846,2.3333333333333335,,170,TSCp5_32s,0.6404612159329143,0.2720781901334533
TC019_025B,1.31873333,8.521093364197531,0.07176393721605154,0.07611277,0.34282490377529057,2.466666666666667,,128,TSCp5_32s,1.8697078115682766,0.20067979121073876
TC019_031C,7.06603333,8.521093364197531,0.13798281795193387,0.04875974,0.13258498063757262,0.3333333333333333,,82,TSCp5_32s,2.5063083240014934,0.052818020594207836
TC015_175A,0.0406,8.422952932098765,0.0725041727187014,0.85291485,0.3499457878423764,3.0,,1478,TSCp5_32s,0.0,0.2868759676923022
TC015_173A,0.0305,8.422952932098765,0.08584236240925401,1.03873257,0.2988064018278121,1.0333333333333332,,1800,TSCp5_32s,2.4377650403094275,0.08840348119777938
TC015_055B,0.09533333,8.422952932098765,0.047307869714628144,0.08136738,0.38276732049953377,1.4666666666666666,,141,TSCp5_32s,1.9828691983122364,0.20797046685255913
TC015_076B,0.0538,8.422952932098765,0.05846957185749436,0.48127942,0.35940864469123096,1.9666666666666666,,834,TSCp5_32s,1.3281781781781783,0.45982097292266955
TC015_121C,0.01826667,8.422952932098765,0.20163920911151623,1.02719109,0.34269425959577093,1.3666666666666667,,1780,TSCp5_32s,2.201997396468961,0.30898586714010107
TC015_172C,0.0146,8.422952932098765,0.08894067656618897,0.04847419,0.15698556997668356,0.9666666666666667,,84,TSCp5_32s,2.3309074573225517,0.09189524072745646
TC015_128C,0.01765,8.422952932098765,0.13443207504883548,0.25679777,0.3437907405600157,1.3333333333333333,,445,TSCp5_32s,2.222829861111111,0.3441394012521959
TC015_136C,0.01623333,8.422952932098765,0.12143590008880616,0.09810252,0.34783961487414505,1.2666666666666666,,170,TSCp5_32s,2.1438338240104677,0.3754170186346433
TC015_169D,0.03583333,8.422952932098765,0.10231955950951126,0.79405334,0.37000864858043203,1.3333333333333333,,1376,TSCp5_32s,2.0939134808853117,0.3356995361252636
TC023_030B,14.11426667,9.055753472222221,0.052689974130933674,0.03270805,0.1756987644831026,0.43333333333333335,,42,TSCp5_30s,1.819946452476573,0.07069197904061207
TC023_031B,0.0212,9.055753472222221,0.05036147778100884,1.4243578,0.1269369788737772,1.1666666666666667,,1829,TSCp5_30s,2.3930983847283405,0.050739332541623834
TC023_032B,0.02613333,9.055753472222221,0.019831905111267686,0.87455102,0.16308159771575484,0.9333333333333333,,1123,TSCp5_30s,1.8667091295116771,0.07980330516840321
TC023_057D,0.04156667,9.055753472222221,0.06461089792785879,0.48361192,0.37530217655019366,2.933333333333333,,621,TSCp5_30s,0.05047292889758618,0.17099146411449292
TC023_047D,0.04966667,9.055753472222221,0.12662166438139438,0.13083221,0.34850155425643575,1.3333333333333333,,168,TSCp5_30s,2.1198680636398914,0.18287321229489872
TC023_054D,0.04916667,9.055753472222221,0.0678927529128833,0.73670994,0.31901897582853256,2.2,,946,TSCp5_30s,1.560587002096436,0.21598578811219463
TC027_053A,0.19093333,3.819775077160494,0.10892935108902166,2.25144092,0.3644301851163031,2.0,,1840,TSCp5_30s,1.6322398461908192,0.2804697460059162
TC027_002A,0.63176667,3.819775077160494,0.26165816457979085,0.80391124,0.632296990796597,1.4333333333333333,,657,TSCp5_30s,2.2043784599899343,0.3416275603592174
TC027_003A,0.6217,3.819775077160494,0.12684526535440988,1.02783173,0.2857108124341735,1.1333333333333333,,840,TSCp5_30s,2.186221974137129,0.11459966681728109
TC027_054A,0.16153333,3.819775077160494,0.09149844493116699,2.61852368,0.24913996048832013,1.3,,2140,TSCp5_30s,2.1978545887961856,0.08673508137407115
TC027_012A,1.81066667,3.819775077160494,0.13627913053090676,0.20067191,0.2320500111524396,1.0666666666666667,,164,TSCp5_30s,2.2920792079207923,0.14684390844716474
TC027_058B,0.13051667,3.819775077160494,0.07351771897936253,4.79287722,0.32032303124995515,1.7,,3917,TSCp5_30s,1.9872662425294005,0.1509992152308977
TC027_020B,0.34966667,3.819775077160494,0.12159536903357049,1.08289414,0.30290962532050497,0.9333333333333333,,885,TSCp5_30s,2.2978918806094764,0.09069724650762177
TC027_055C,0.0694,3.819775077160494,0.09295264635761162,2.20494377,0.3696554062342438,1.9333333333333333,,1802,TSCp5_30s,1.7944199706314246,0.2648612452757192
TC027_048D,0.28473333,3.819775077160494,0.0466654977991455,0.55674218,0.46880688071136184,2.9,,455,TSCp5_30s,0.4087224906065482,0.18936844650896562
TC064_000A,30.52431667,6.091491512345679,0.16972080310910703,0.01698957,0.28294998655375325,0.5,,85,TSCp5_32s,2.606010928961749,0.15900235787389813
TC064_238A,0.18528333,6.091491512345679,0.48304004517370003,0.06096257,0.31527837624223165,0.9333333333333333,,305,TSCp5_32s,2.392930685787829,0.16532827906431155
TC064_093B,0.08753333,6.091491512345679,0.7241586621838481,0.22945912,0.34674470193560625,0.8333333333333334,,1148,TSCp5_32s,2.3857904224469,0.33543764770368273
TC034_017B,0.31181667,7.119695987654321,0.10399733858658072,0.06281587,0.48163814753546247,2.433333333333333,,77,TSCp5_30s,0.6860979462875197,0.21594993219226238
TC034_002B,0.05493333,7.119695987654321,0.1018326928761454,0.02121055,0.31842137896825423,1.9,,26,TSCp5_30s,1.912928759894459,0.2890889671302043
TC034_007D,0.04276667,7.119695987654321,0.17351856807688618,0.17457918,0.3553581334943478,1.6666666666666667,,214,TSCp5_30s,1.9788189987163027,0.43367464528770916
TC034_016D,1.29383333,7.119695987654321,0.11096897985289415,0.02773688,0.37018095260011635,0.7666666666666666,,34,TSCp5_30s,2.4165555555555556,0.3208917089286679
TC070_222A,0.6252,6.358591820987654,0.6516885506950911,0.05266903,0.2957715565846459,0.5,,168,TSCp24_4,2.157867263236391,0.4538395282924964
TC070_023A,0.26501667,6.358591820987654,0.2295766915500769,0.10126249,0.21163518333436285,0.4666666666666667,,323,TSCp24_4,2.246533247469493,0.07718428380504083
TC070_218A,0.97663333,6.358591820987654,0.5789554352110002,0.17180137,0.2787524397462069,0.8,,548,TSCp24_4,2.566725500084047,0.18482128794422437
TC070_074B,0.21786667,6.358591820987654,0.29418517672902833,0.34360274,0.1975754240590658,0.6333333333333333,,1096,TSCp24_4,2.7122687407976445,0.14934629114306663
TC070_211B,0.20493333,6.358591820987654,0.238914901811646,0.47276727,0.18623182739930683,0.6,,1508,TSCp24_4,2.5922555701701944,0.12552945286613143
TC070_212B,0.4635,6.358591820987654,0.2656101533209459,0.15769359,0.19728183454496057,0.6333333333333333,,503,TSCp24_4,2.3143753735803947,0.14956554694532234
