uid,half_width,asymmetry,latency,rise,organoid,n_spikes,fr,ISI.median,age
VT002_5A,0.3359070946334469,-0.09119029113112972,1.0,0.35338399207348276,DLX_Cheriff,1984,0.89198366,0.4471,2.3498873456790124
VT002_6A,0.43617465451468457,-0.18405723951654707,1.2666666666666666,0.39285685112251134,DLX_Cheriff,554,0.24907205,0.3851,2.3498873456790124
VT002_7A,0.3720488073693048,-0.045894978302602654,1.3,0.37216849420500797,DLX_Cheriff,301,0.13532615,0.32758333,2.3498873456790124
VT002_83A,0.282835043571549,-0.029145953453277997,1.1,0.31396653013231723,DLX_Cheriff,445,0.2000669,0.55376667,2.3498873456790124
VT002_15A,0.32997953172900646,0.14407480685776328,1.9666666666666666,0.12481985422322049,DLX_Cheriff,881,0.3960875,0.16705,2.3498873456790124
VT002_84B,0.436911747682039,0.11784971240894199,1.8666666666666667,0.39017247331416793,DLX_Cheriff,216,0.09711112,2.57213333,2.3498873456790124
VT002_33B,0.3583352535342994,0.0008459282652831246,0.9333333333333333,0.4891684880641935,DLX_Cheriff,29,0.01303807,15.68548333,2.3498873456790124
VT002_40B,0.3698186247665468,0.5248733129296073,1.3333333333333333,0.1053040968763355,DLX_Cheriff,109,0.04900515,19.87293333,2.3498873456790124
VT002_42B,0.4517035472811789,-0.01940693702387908,1.3333333333333333,0.31863440464883536,DLX_Cheriff,227,0.1020566,0.36433333,2.3498873456790124
VT002_51B,0.26301728830389093,-0.0543450079010068,1.8,0.15047104009754406,DLX_Cheriff,109,0.04900515,3.84965,2.3498873456790124
VT002_82B,0.3743867229500895,-0.08269861856354338,1.1,0.34839677069844016,DLX_Cheriff,631,0.28369037,1.38286667,2.3498873456790124
VT002_71D,0.23258364220994232,0.28241696664047605,0.4,0.08619507614029255,DLX_Cheriff,442,0.19871813,1.3619,2.3498873456790124
VT002_72D,0.3502749449842196,0.3998417650659064,1.0666666666666667,0.1561727290878236,DLX_Cheriff,139,0.06249281,0.62621667,2.3498873456790124
VT002_73D,0.3925553027406638,0.04481895418225951,0.9,0.15498516318922004,DLX_Cheriff,453,0.20366361,0.36433333,2.3498873456790124
VT014_1A,0.26236351094517263,0.02179040196882691,1.9,0.1445755888798473,DLX_Cheriff,36,0.02289402,24.39246667,4.786514274691358
VT014_19A,0.25319948429120864,0.08786733087769971,1.2666666666666666,0.1007527914021748,DLX_Cheriff,75,0.04769588,4.22345,4.786514274691358
VT014_18C,0.38137654160287204,0.011108292734126918,1.1666666666666667,0.1374993540339529,DLX_Cheriff,364,0.23148399,0.55046667,4.786514274691358
VT014_7E,0.31152654615787867,-0.2363713798977853,1.1,0.1716993915885901,DLX_Cheriff,519,0.33005547,0.36481667,4.786514274691358
VT014_9F,0.24904033002067769,0.3223565451399685,0.8666666666666667,0.06209899798195882,DLX_Cheriff,717,0.45597259,0.3429,4.786514274691358
VT014_16F,0.31463027499167895,-0.15710615983950238,1.3333333333333333,0.26948850392032214,DLX_Cheriff,1028,0.6537515,0.08726667,4.786514274691358
